date,product_id,stock_on_hand
2025-04-06,PRD1035,2639
2025-04-06,PRD1036,5795
2025-04-06,PRD1037,8491
2025-04-06,PRD1038,1002
2025-04-06,PRD1039,4417
2025-04-06,PRD1040,3182
2025-04-06,PRD1041,3842
2025-04-06,PRD1042,9489
2025-04-06,PRD1043,4161
2025-04-06,PRD1044,2825
2025-04-06,PRD1045,4726
2025-04-06,PRD1046,8243
2025-04-06,PRD1047,2160
2025-04-06,PRD1048,4275
2025-04-06,PRD1049,3827
2025-04-13,PRD1000,1349
2025-04-13,PRD1001,1041
2025-04-13,PRD1002,2774
2025-04-13,PRD1003,2428
2025-04-13,PRD1004,3446
2025-04-13,PRD1005,5677
2025-04-13,PRD1006,3830
2025-04-13,PRD1007,3557
2025-04-13,PRD1008,3613
2025-04-13,PRD1009,7942
2025-04-13,PRD1010,6102
2025-04-13,PRD1011,6779
2025-04-13,PRD1012,9732
2025-04-13,PRD1013,2238
2025-04-13,PRD1014,3630
2025-04-13,PRD1015,1400
2025-04-13,PRD1016,6258
2025-04-13,PRD1017,9147
2025-04-13,PRD1018,5047
2025-04-13,PRD1019,9495
2025-04-13,PRD1020,4284
2025-04-13,PRD1021,1020
2025-04-13,PRD1022,5716
2025-04-13,PRD1023,2300
2025-04-13,PRD1024,3269
2025-04-13,PRD1025,5792
2025-04-13,PRD1026,3487
2025-04-13,PRD1027,7136
2025-04-13,PRD1028,6458
2025-04-13,PRD1029,6489
2025-04-13,PRD1030,6776
2025-04-13,PRD1031,8848
2025-04-13,PRD1032,1069
2025-04-13,PRD1033,5741
2025-04-13,PRD1034,1281
2025-04-13,PRD1035,6597
2025-04-13,PRD1036,2589
2025-04-13,PRD1037,2403
2025-04-13,PRD1038,9485
2025-04-13,PRD1039,3277
2025-04-13,PRD1040,1941
2025-04-13,PRD1041,7688
2025-04-13,PRD1042,4507
2025-04-13,PRD1043,6892
2025-04-13,PRD1044,6361
2025-04-13,PRD1045,3121
2025-04-13,PRD1046,1365
2025-04-13,PRD1047,2945
2025-04-13,PRD1048,9834
2025-04-13,PRD1049,8572
2025-04-20,PRD1000,6920
2025-04-20,PRD1001,8007
2025-04-20,PRD1002,2327
2025-04-20,PRD1003,8894
2025-04-20,PRD1004,1334
2025-04-20,PRD1005,2489
2025-04-20,PRD1006,9167
2025-04-20,PRD1007,7101
2025-04-20,PRD1008,8899
2025-04-20,PRD1009,5796
2025-04-20,PRD1010,9690
2025-04-20,PRD1011,5276
2025-04-20,PRD1012,4878
2025-04-20,PRD1013,6330
2025-04-20,PRD1014,9601
2025-04-20,PRD1015,2264
2025-04-20,PRD1016,9047
2025-04-20,PRD1017,1299
2025-04-20,PRD1018,2489
2025-04-20,PRD1019,261
2025-04-20,PRD1020,5586
2025-04-20,PRD1021,6194
2025-04-20,PRD1022,7520
2025-04-20,PRD1023,3744
2025-04-20,PRD1024,7934
2025-04-20,PRD1025,2248
2025-04-20,PRD1026,8824
2025-04-20,PRD1027,2835
2025-04-20,PRD1028,9666
2025-04-20,PRD1029,746
2025-04-20,PRD1030,5404
2025-04-20,PRD1031,2662
2025-04-20,PRD1032,4609
2025-04-20,PRD1033,6306
2025-04-20,PRD1034,5107
2025-04-20,PRD1035,1777
2025-04-20,PRD1036,1521
2025-04-20,PRD1037,3923
2025-04-20,PRD1038,8167
2025-04-20,PRD1039,6671
2025-04-20,PRD1040,191
2025-04-20,PRD1041,3318
2025-04-20,PRD1042,4632
2025-04-20,PRD1043,1416
2025-04-20,PRD1044,6329
2025-04-20,PRD1045,5417
2025-04-20,PRD1046,405
2025-04-20,PRD1047,8332
2025-04-20,PRD1048,663
2025-04-20,PRD1049,9145
2025-04-27,PRD1000,5973
2025-04-27,PRD1001,9561
2025-04-27,PRD1002,5406
2025-04-27,PRD1003,5212
2025-04-27,PRD1004,8646
2025-04-27,PRD1005,1796
2025-04-27,PRD1006,3155
2025-04-27,PRD1007,2575
2025-04-27,PRD1008,8334
2025-04-27,PRD1009,1463
2025-04-27,PRD1010,5106
2025-04-27,PRD1011,9200
2025-04-27,PRD1012,228
2025-04-27,PRD1013,4642
2025-04-27,PRD1014,7940
2025-04-27,PRD1015,427
2025-04-27,PRD1016,1178
2025-04-27,PRD1017,5132
2025-04-27,PRD1018,2995
2025-04-27,PRD1019,468
2025-04-27,PRD1020,2326
2025-04-27,PRD1021,955
2025-04-27,PRD1022,5855
2025-04-27,PRD1023,2550
2025-04-27,PRD1024,5170
2025-04-27,PRD1025,4969
2025-04-27,PRD1026,7062
2025-04-27,PRD1027,6356
2025-04-27,PRD1028,5737
2025-04-27,PRD1029,4127
2025-04-27,PRD1030,9885
2025-04-27,PRD1031,6365
2025-04-27,PRD1032,6107
2025-04-27,PRD1033,4862
2025-04-27,PRD1034,8887
2025-04-27,PRD1035,1075
2025-04-27,PRD1036,1568
2025-04-27,PRD1037,1989
2025-04-27,PRD1038,4891
2025-04-27,PRD1039,3978
2025-04-27,PRD1040,3814
2025-04-27,PRD1041,1596
2025-04-27,PRD1042,1108
2025-04-27,PRD1043,1176
2025-04-27,PRD1044,6048
2025-04-27,PRD1045,3822
2025-04-27,PRD1046,3582
2025-04-27,PRD1047,1452
2025-04-27,PRD1048,3742
2025-04-27,PRD1049,4616
2025-05-04,PRD1000,4363
2025-05-04,PRD1001,136
2025-05-04,PRD1002,3723
2025-05-04,PRD1003,8651
2025-05-04,PRD1004,8640
2025-05-04,PRD1005,9531
2025-05-04,PRD1006,7454
2025-05-04,PRD1007,7191
2025-05-04,PRD1008,527
2025-05-04,PRD1009,6815
2025-05-04,PRD1010,2892
2025-05-04,PRD1011,3513
2025-05-04,PRD1012,9073
2025-05-04,PRD1013,1953
2025-05-04,PRD1014,7856
2025-05-04,PRD1015,9873
2025-05-04,PRD1016,1546
2025-05-04,PRD1017,414
2025-05-04,PRD1018,2992
2025-05-04,PRD1019,3311
2025-05-04,PRD1020,8583
2025-05-04,PRD1021,1238
2025-05-04,PRD1022,3274
2025-05-04,PRD1023,3235
2025-05-04,PRD1024,3315
2025-05-04,PRD1025,6420
2025-05-04,PRD1026,2849
2025-05-04,PRD1027,628
2025-05-04,PRD1028,4948
2025-05-04,PRD1029,3837
2025-05-04,PRD1030,8309
2025-05-04,PRD1031,1722
2025-05-04,PRD1032,4815
2025-05-04,PRD1033,6747
2025-05-04,PRD1034,9464
2025-05-04,PRD1035,1334
2025-05-04,PRD1036,9005
2025-05-04,PRD1037,2145
2025-05-04,PRD1038,1642
2025-05-04,PRD1039,8596
2025-05-04,PRD1040,9912
2025-05-04,PRD1041,6091
2025-05-04,PRD1042,8327
2025-05-04,PRD1043,1501
2025-05-04,PRD1044,6654
2025-05-04,PRD1045,7063
2025-05-04,PRD1046,920
2025-05-04,PRD1047,9427
2025-05-04,PRD1048,4665
2025-05-04,PRD1049,6690
2025-05-11,PRD1000,3774
2025-05-11,PRD1001,8069
2025-05-11,PRD1002,7544
2025-05-11,PRD1003,3472
2025-05-11,PRD1004,562
2025-05-11,PRD1005,8266
2025-05-11,PRD1006,4202
2025-05-11,PRD1007,7908
2025-05-11,PRD1008,2661
2025-05-11,PRD1009,1552
2025-05-11,PRD1010,2693
2025-05-11,PRD1011,8965
2025-05-11,PRD1012,9898
2025-05-11,PRD1013,7210
2025-05-11,PRD1014,4440
2025-05-11,PRD1015,5406
2025-05-11,PRD1016,3972
2025-05-11,PRD1017,9323
2025-05-11,PRD1018,5790
2025-05-11,PRD1019,4629
2025-05-11,PRD1020,9425
2025-05-11,PRD1021,1593
2025-05-11,PRD1022,1265
2025-05-11,PRD1023,6166
2025-05-11,PRD1024,1941
2025-05-11,PRD1025,7201
2025-05-11,PRD1026,5014
2025-05-11,PRD1027,9602
2025-05-11,PRD1028,316
2025-05-11,PRD1029,5525
2025-05-11,PRD1030,7283
2025-05-11,PRD1031,5399
2025-05-11,PRD1032,1152
2025-05-11,PRD1033,7659
2025-05-11,PRD1034,6595
2025-05-11,PRD1035,7436
2025-05-11,PRD1036,7573
2025-05-11,PRD1037,7895
2025-05-11,PRD1038,3034
2025-05-11,PRD1039,6142
2025-05-11,PRD1040,4300
2025-05-11,PRD1041,6605
2025-05-11,PRD1042,9060
2025-05-11,PRD1043,6013
2025-05-11,PRD1044,6984
2025-05-11,PRD1045,2544
2025-05-11,PRD1046,2118
2025-05-11,PRD1047,4448
2025-05-11,PRD1048,7566
2025-05-11,PRD1049,9671
2025-05-18,PRD1000,8869
2025-05-18,PRD1001,2410
2025-05-18,PRD1002,3920
2025-05-18,PRD1003,8332
2025-05-18,PRD1004,188
2025-05-18,PRD1005,8244
2025-05-18,PRD1006,8815
2025-05-18,PRD1007,8350
2025-05-18,PRD1008,4634
2025-05-18,PRD1009,9815
2025-05-18,PRD1010,5882
2025-05-18,PRD1011,3527
2025-05-18,PRD1012,199
2025-05-18,PRD1013,6926
2025-05-18,PRD1014,9780
2025-05-18,PRD1015,5243
2025-05-18,PRD1016,8385
2025-05-18,PRD1017,5648
2025-05-18,PRD1018,7510
2025-05-18,PRD1019,3478
2025-05-18,PRD1020,2605
2025-05-18,PRD1021,8248
2025-05-18,PRD1022,6621
2025-05-18,PRD1023,9038
2025-05-18,PRD1024,5548
2025-05-18,PRD1025,6268
2025-05-18,PRD1026,9657
2025-05-18,PRD1027,3052
2025-05-18,PRD1028,4129
2025-05-18,PRD1029,464
2025-05-18,PRD1030,1209
2025-05-18,PRD1031,7704
2025-05-18,PRD1032,3505
2025-05-18,PRD1033,3158
2025-05-18,PRD1034,7277
2025-05-18,PRD1035,2725
2025-05-18,PRD1036,6149
2025-05-18,PRD1037,5904
2025-05-18,PRD1038,5387
2025-05-18,PRD1039,1744
2025-05-18,PRD1040,4262
2025-05-18,PRD1041,1796
2025-05-18,PRD1042,9930
2025-05-18,PRD1043,1642
2025-05-18,PRD1044,3293
2025-05-18,PRD1045,4143
2025-05-18,PRD1046,9700
2025-05-18,PRD1047,6863
2025-05-18,PRD1048,9312
2025-05-18,PRD1049,8105
2025-05-25,PRD1000,7112
2025-05-25,PRD1001,4094
2025-05-25,PRD1002,5750
2025-05-25,PRD1003,8262
2025-05-25,PRD1004,1994
2025-05-25,PRD1005,1359
2025-05-25,PRD1006,1037
2025-05-25,PRD1007,5276
2025-05-25,PRD1008,8588
2025-05-25,PRD1009,4246
2025-05-25,PRD1010,6413
2025-05-25,PRD1011,7671
2025-05-25,PRD1012,5423
2025-05-25,PRD1013,4993
2025-05-25,PRD1014,2227
2025-05-25,PRD1015,5439
2025-05-25,PRD1016,5939
2025-05-25,PRD1017,3630
2025-05-25,PRD1018,3046
2025-05-25,PRD1019,9332
2025-05-25,PRD1020,1300
2025-05-25,PRD1021,2130
2025-05-25,PRD1022,9706
2025-05-25,PRD1023,6984
2025-05-25,PRD1024,6892
2025-05-25,PRD1025,3492
2025-05-25,PRD1026,9600
2025-05-25,PRD1027,8082
2025-05-25,PRD1028,4731
2025-05-25,PRD1029,3197
2025-05-25,PRD1030,2702
2025-05-25,PRD1031,3344
2025-05-25,PRD1032,7947
2025-05-25,PRD1033,8609
2025-05-25,PRD1034,9317
2025-05-25,PRD1035,279
2025-05-25,PRD1036,7730
2025-05-25,PRD1037,4474
2025-05-25,PRD1038,5632
2025-05-25,PRD1039,6897
2025-05-25,PRD1040,9895
2025-05-25,PRD1041,2256
2025-05-25,PRD1042,7916
2025-05-25,PRD1043,3359
2025-05-25,PRD1044,2046
2025-05-25,PRD1045,4255
2025-05-25,PRD1046,9785
2025-05-25,PRD1047,3743
2025-05-25,PRD1048,5858
2025-05-25,PRD1049,6359
2025-06-01,PRD1000,8489
2025-06-01,PRD1001,7743
2025-06-01,PRD1002,6840
2025-06-01,PRD1003,3252
2025-06-01,PRD1004,5223
2025-06-01,PRD1005,2080
2025-06-01,PRD1006,6224
2025-06-01,PRD1007,1767
2025-06-01,PRD1008,8485
2025-06-01,PRD1009,9043
2025-06-01,PRD1010,812
2025-06-01,PRD1011,9597
2025-06-01,PRD1012,8174
2025-06-01,PRD1013,7964
2025-06-01,PRD1014,9477
2025-06-01,PRD1015,1288
2025-06-01,PRD1016,5252
2025-06-01,PRD1017,3160
2025-06-01,PRD1018,5880
2025-06-01,PRD1019,2621
2025-06-01,PRD1020,510
2025-06-01,PRD1021,6293
2025-06-01,PRD1022,9466
2025-06-01,PRD1023,7811
2025-06-01,PRD1024,4079
2025-06-01,PRD1025,8424
2025-06-01,PRD1026,4563
2025-06-01,PRD1027,5658
2025-06-01,PRD1028,1324
2025-06-01,PRD1029,4369
2025-06-01,PRD1030,1971
2025-06-01,PRD1031,8414
2025-06-01,PRD1032,2458
2025-06-01,PRD1033,7663
2025-06-01,PRD1034,4453
2025-06-01,PRD1035,4014
2025-06-01,PRD1036,634
2025-06-01,PRD1037,7192
2025-06-01,PRD1038,3217
2025-06-01,PRD1039,6722
2025-06-01,PRD1040,4873
2025-06-01,PRD1041,8057
2025-06-01,PRD1042,8707
2025-06-01,PRD1043,3204
2025-06-01,PRD1044,2246
2025-06-01,PRD1045,7545
2025-06-01,PRD1046,6599
2025-06-01,PRD1047,5303
2025-06-01,PRD1048,2088
2025-06-01,PRD1049,2467
2025-06-08,PRD1000,4603
2025-06-08,PRD1001,7591
2025-06-08,PRD1002,1329
2025-06-08,PRD1003,2351
2025-06-08,PRD1004,5349
2025-06-08,PRD1005,8515
2025-06-08,PRD1006,7165
2025-06-08,PRD1007,6295
2025-06-08,PRD1008,1576
2025-06-08,PRD1009,4466
2025-06-08,PRD1010,8322
2025-06-08,PRD1011,5233
2025-06-08,PRD1012,3935
2025-06-08,PRD1013,3408
2025-06-08,PRD1014,8781
2025-06-08,PRD1015,3814
2025-06-08,PRD1016,5194
2025-06-08,PRD1017,5218
2025-06-08,PRD1018,5008
2025-06-08,PRD1019,9232
2025-06-08,PRD1020,9819
2025-06-08,PRD1021,2696
2025-06-08,PRD1022,3351
2025-06-08,PRD1023,8772
2025-06-08,PRD1024,1639
2025-06-08,PRD1025,3210
2025-06-08,PRD1026,2165
2025-06-08,PRD1027,6695
2025-06-08,PRD1028,3112
2025-06-08,PRD1029,5685
2025-06-08,PRD1030,5815
2025-06-08,PRD1031,1725
2025-06-08,PRD1032,2697
2025-06-08,PRD1033,2582
2025-06-08,PRD1034,6859
2025-06-08,PRD1035,1308
2025-06-08,PRD1036,8082
2025-06-08,PRD1037,4083
2025-06-08,PRD1038,2689
2025-06-08,PRD1039,9121
2025-06-08,PRD1040,1417
2025-06-08,PRD1041,5993
2025-06-08,PRD1042,3324
2025-06-08,PRD1043,3991
2025-06-08,PRD1044,6377
2025-06-08,PRD1045,5264
2025-06-08,PRD1046,3654
2025-06-08,PRD1047,332
2025-06-08,PRD1048,9121
2025-06-08,PRD1049,3212
2025-06-15,PRD1000,3454
2025-06-15,PRD1001,9485
2025-06-15,PRD1002,2532
2025-06-15,PRD1003,6001
2025-06-15,PRD1004,3077
2025-06-15,PRD1005,8482
2025-06-15,PRD1006,8980
2025-06-15,PRD1007,1661
2025-06-15,PRD1008,3979
2025-06-15,PRD1009,5040
2025-06-15,PRD1010,9626
2025-06-15,PRD1011,1501
2025-06-15,PRD1012,1348
2025-06-15,PRD1013,3602
2025-06-15,PRD1014,4322
2025-06-15,PRD1015,1089
2025-06-15,PRD1016,9631
2025-06-15,PRD1017,2357
2025-06-15,PRD1018,7343
2025-06-15,PRD1019,2720
2025-06-15,PRD1020,8520
2025-06-15,PRD1021,1192
2025-06-15,PRD1022,6858
2025-06-15,PRD1023,627
2025-06-15,PRD1024,6332
2025-06-15,PRD1025,1988
2025-06-15,PRD1026,1433
2025-06-15,PRD1027,1350
2025-06-15,PRD1028,7168
2025-06-15,PRD1029,9270
2025-06-15,PRD1030,6246
2025-06-15,PRD1031,2746
2025-06-15,PRD1032,6628
2025-06-15,PRD1033,7650
2025-06-15,PRD1034,4559
2025-06-15,PRD1035,6352
2025-06-15,PRD1036,3156
2025-06-15,PRD1037,1292
2025-06-15,PRD1038,2624
2025-06-15,PRD1039,9693
2025-06-15,PRD1040,2187
2025-06-15,PRD1041,5963
2025-06-15,PRD1042,6231
2025-06-15,PRD1043,4130
2025-06-15,PRD1044,1843
2025-06-15,PRD1045,4710
2025-06-15,PRD1046,441
2025-06-15,PRD1047,9937
2025-06-15,PRD1048,9640
2025-06-15,PRD1049,2925
2025-06-22,PRD1000,1989
2025-06-22,PRD1001,3566
2025-06-22,PRD1002,5352
2025-06-22,PRD1003,8959
2025-06-22,PRD1004,4174
2025-06-22,PRD1005,8338
2025-06-22,PRD1006,7695
2025-06-22,PRD1007,4311
2025-06-22,PRD1008,1533
2025-06-22,PRD1009,424
2025-06-22,PRD1010,4121
2025-06-22,PRD1011,740
2025-06-22,PRD1012,2077
2025-06-22,PRD1013,4210
2025-06-22,PRD1014,6210
2025-06-22,PRD1015,5756
2025-06-22,PRD1016,3092
2025-06-22,PRD1017,3075
2025-06-22,PRD1018,9391
2025-06-22,PRD1019,7643
2025-06-22,PRD1020,3413
2025-06-22,PRD1021,566
2025-06-22,PRD1022,3032
2025-06-22,PRD1023,1162
2025-06-22,PRD1024,4661
2025-06-22,PRD1025,2581
2025-06-22,PRD1026,8671
2025-06-22,PRD1027,4665
2025-06-22,PRD1028,7665
2025-06-22,PRD1029,5514
2025-06-22,PRD1030,1761
2025-06-22,PRD1031,7978
2025-06-22,PRD1032,3244
2025-06-22,PRD1033,7206
2025-06-22,PRD1034,2265
2025-06-22,PRD1035,6641
2025-06-22,PRD1036,5915
2025-06-22,PRD1037,9148
2025-06-22,PRD1038,3280
2025-06-22,PRD1039,5879
2025-06-22,PRD1040,8234
2025-06-22,PRD1041,4625
2025-06-22,PRD1042,3350
2025-06-22,PRD1043,3051
2025-06-22,PRD1044,809
2025-06-22,PRD1045,470
2025-06-22,PRD1046,5347
2025-06-22,PRD1047,869
2025-06-22,PRD1048,277
2025-06-22,PRD1049,5301
2025-06-29,PRD1000,6993
2025-06-29,PRD1001,7558
2025-06-29,PRD1002,5572
2025-06-29,PRD1003,8439
2025-06-29,PRD1004,3065
2025-06-29,PRD1005,3553
2025-06-29,PRD1006,966
2025-06-29,PRD1007,5091
2025-06-29,PRD1008,9319
2025-06-29,PRD1009,3016
2025-06-29,PRD1010,6025
2025-06-29,PRD1011,8817
2025-06-29,PRD1012,3599
2025-06-29,PRD1013,1112
2025-06-29,PRD1014,9027
2025-06-29,PRD1015,3253
2025-06-29,PRD1016,319
2025-06-29,PRD1017,2263
2025-06-29,PRD1018,6100
2025-06-29,PRD1019,4218
2025-06-29,PRD1020,8346
2025-06-29,PRD1021,5056
2025-06-29,PRD1022,5319
2025-06-29,PRD1023,994
2025-06-29,PRD1024,2373
2025-06-29,PRD1025,5539
2025-06-29,PRD1026,327
2025-06-29,PRD1027,9960
2025-06-29,PRD1028,7164
2025-06-29,PRD1029,7889
2025-06-29,PRD1030,9829
2025-06-29,PRD1031,3345
2025-06-29,PRD1032,9494
2025-06-29,PRD1033,9361
2025-06-29,PRD1034,8333
2025-06-29,PRD1035,6927
2025-06-29,PRD1036,5881
2025-06-29,PRD1037,4417
2025-06-29,PRD1038,1835
2025-06-29,PRD1039,9002
2025-06-29,PRD1040,4361
2025-06-29,PRD1041,4723
2025-06-29,PRD1042,349
2025-06-29,PRD1043,6589
2025-06-29,PRD1044,4984
2025-06-29,PRD1045,1505
2025-06-29,PRD1046,391
2025-06-29,PRD1047,5008
2025-06-29,PRD1048,8431
2025-06-29,PRD1049,1486
2025-07-06,PRD1000,1348
2025-07-06,PRD1001,6304
2025-07-06,PRD1002,2534
2025-07-06,PRD1003,1286
2025-07-06,PRD1004,9770
2025-07-06,PRD1005,3644
2025-07-06,PRD1006,9657
2025-07-06,PRD1007,2778
2025-07-06,PRD1008,7004
2025-07-06,PRD1009,9795
2025-07-06,PRD1010,4243
2025-07-06,PRD1011,7925
2025-07-06,PRD1012,5656
2025-07-06,PRD1013,3274
2025-07-06,PRD1014,8667
2025-07-06,PRD1015,8428
2025-07-06,PRD1016,6796
2025-07-06,PRD1017,8806
2025-07-06,PRD1018,5564
2025-07-06,PRD1019,6638
2025-07-06,PRD1020,3488
2025-07-06,PRD1021,8832
2025-07-06,PRD1022,6746
2025-07-06,PRD1023,5569
2025-07-06,PRD1024,4671
2025-07-06,PRD1025,6626
2025-07-06,PRD1026,1810
2025-07-06,PRD1027,2397
2025-07-06,PRD1028,1346
2025-07-06,PRD1029,504
2025-07-06,PRD1030,4304
2025-07-06,PRD1031,9801
2025-07-06,PRD1032,7395
2025-07-06,PRD1033,6905
2025-07-06,PRD1034,6424
2025-07-06,PRD1035,4109
2025-07-06,PRD1036,1028
2025-07-06,PRD1037,1540
2025-07-06,PRD1038,5089
2025-07-06,PRD1039,6249
2025-07-06,PRD1040,7511
2025-07-06,PRD1041,6950
2025-07-06,PRD1042,8412
2025-07-06,PRD1043,5956
2025-07-06,PRD1044,8603
2025-07-06,PRD1045,7375
2025-07-06,PRD1046,8727
2025-07-06,PRD1047,8710
2025-07-06,PRD1048,3538
2025-07-06,PRD1049,8048
2025-07-13,PRD1000,6038
2025-07-13,PRD1001,736
2025-07-13,PRD1002,1859
2025-07-13,PRD1003,4843
2025-07-13,PRD1004,1728
2025-07-13,PRD1005,9465
2025-07-13,PRD1006,466
2025-07-13,PRD1007,5272
2025-07-13,PRD1008,6512
2025-07-13,PRD1009,2515
2025-07-13,PRD1010,3003
2025-07-13,PRD1011,2579
2025-07-13,PRD1012,9003
2025-07-13,PRD1013,5531
2025-07-13,PRD1014,1113
2025-07-13,PRD1015,4989
2025-07-13,PRD1016,4631
2025-07-13,PRD1017,8381
2025-07-13,PRD1018,7100
2025-07-13,PRD1019,3146
2025-07-13,PRD1020,444
2025-07-13,PRD1021,7388
2025-07-13,PRD1022,8951
2025-07-13,PRD1023,6129
2025-07-13,PRD1024,6033
2025-07-13,PRD1025,7583
2025-07-13,PRD1026,228
2025-07-13,PRD1027,3541
2025-07-13,PRD1028,8543
2025-07-13,PRD1029,5730
2025-07-13,PRD1030,5113
2025-07-13,PRD1031,797
2025-07-13,PRD1032,3584
2025-07-13,PRD1033,2448
2025-07-13,PRD1034,689
2025-07-13,PRD1035,3811
2025-07-13,PRD1036,4356
2025-07-13,PRD1037,5603
2025-07-13,PRD1038,5938
2025-07-13,PRD1039,7368
2025-07-13,PRD1040,4545
2025-07-13,PRD1041,6911
2025-07-13,PRD1042,1232
2025-07-13,PRD1043,9482
2025-07-13,PRD1044,2615
2025-07-13,PRD1045,780
2025-07-13,PRD1046,982
2025-07-13,PRD1047,1846
2025-07-13,PRD1048,5235
2025-07-13,PRD1049,8845
2025-07-20,PRD1000,3537
2025-07-20,PRD1001,8416
2025-07-20,PRD1002,5369
2025-07-20,PRD1003,7056
2025-07-20,PRD1004,9505
2025-07-20,PRD1005,1104
2025-07-20,PRD1006,9523
2025-07-20,PRD1007,1582
2025-07-20,PRD1008,6506
2025-07-20,PRD1009,7608
2025-07-20,PRD1010,4285
2025-07-20,PRD1011,121
2025-07-20,PRD1012,9164
2025-07-20,PRD1013,4904
2025-07-20,PRD1014,8056
2025-07-20,PRD1015,7229
2025-07-20,PRD1016,7169
2025-07-20,PRD1017,8338
2025-07-20,PRD1018,171
2025-07-20,PRD1019,1564
2025-07-20,PRD1020,370
2025-07-20,PRD1021,2178
2025-07-20,PRD1022,3532
2025-07-20,PRD1023,8337
2025-07-20,PRD1024,9798
2025-07-20,PRD1025,6194
2025-07-20,PRD1026,4114
2025-07-20,PRD1027,3760
2025-07-20,PRD1028,7973
2025-07-20,PRD1029,826
2025-07-20,PRD1030,4970
2025-07-20,PRD1031,2924
2025-07-20,PRD1032,3723
2025-07-20,PRD1033,3028
2025-07-20,PRD1034,3718
2025-07-20,PRD1035,3170
2025-07-20,PRD1036,7600
2025-07-20,PRD1037,6795
2025-07-20,PRD1038,7107
2025-07-20,PRD1039,3637
2025-07-20,PRD1040,9487
2025-07-20,PRD1041,5507
2025-07-20,PRD1042,9448
2025-07-20,PRD1043,5554
2025-07-20,PRD1044,1030
2025-07-20,PRD1045,7604
2025-07-20,PRD1046,1349
2025-07-20,PRD1047,7931
2025-07-20,PRD1048,9229
2025-07-20,PRD1049,9319
2025-07-27,PRD1000,4657
2025-07-27,PRD1001,6249
2025-07-27,PRD1002,6795
2025-07-27,PRD1003,3573
2025-07-27,PRD1004,9516
2025-07-27,PRD1005,2723
2025-07-27,PRD1006,3851
2025-07-27,PRD1007,1575
2025-07-27,PRD1008,7340
2025-07-27,PRD1009,6940
2025-07-27,PRD1010,8115
2025-07-27,PRD1011,3130
2025-07-27,PRD1012,246
2025-07-27,PRD1013,3199
2025-07-27,PRD1014,5648
2025-07-27,PRD1015,1731
2025-07-27,PRD1016,8748
2025-07-27,PRD1017,6866
2025-07-27,PRD1018,6803
2025-07-27,PRD1019,5867
2025-07-27,PRD1020,8350
2025-07-27,PRD1021,6831
2025-07-27,PRD1022,8997
2025-07-27,PRD1023,2381
2025-07-27,PRD1024,7982
2025-07-27,PRD1025,5841
2025-07-27,PRD1026,7326
2025-07-27,PRD1027,480
2025-07-27,PRD1028,4297
2025-07-27,PRD1029,6810
2025-07-27,PRD1030,5416
2025-07-27,PRD1031,5737
2025-07-27,PRD1032,5545
2025-07-27,PRD1033,4965
2025-07-27,PRD1034,7525
2025-07-27,PRD1035,8779
2025-07-27,PRD1036,9783
2025-07-27,PRD1037,4078
2025-07-27,PRD1038,4120
2025-07-27,PRD1039,3115
2025-07-27,PRD1040,9300
2025-07-27,PRD1041,5203
2025-07-27,PRD1042,234
2025-07-27,PRD1043,2277
2025-07-27,PRD1044,9997
2025-07-27,PRD1045,6725
2025-07-27,PRD1046,2123
2025-07-27,PRD1047,7053
2025-07-27,PRD1048,8805
2025-07-27,PRD1049,2055
2025-08-03,PRD1000,8184
2025-08-03,PRD1001,3657
2025-08-03,PRD1002,6632
2025-08-03,PRD1003,271
2025-08-03,PRD1004,1384
2025-08-03,PRD1005,809
2025-08-03,PRD1006,5446
2025-08-03,PRD1007,1228
2025-08-03,PRD1008,757
2025-08-03,PRD1009,8237
2025-08-03,PRD1010,8318
2025-08-03,PRD1011,2725
2025-08-03,PRD1012,1307
2025-08-03,PRD1013,7752
2025-08-03,PRD1014,4107
2025-08-03,PRD1015,5407
2025-08-03,PRD1016,5815
2025-08-03,PRD1017,4266
2025-08-03,PRD1018,1045
2025-08-03,PRD1019,2940
2025-08-03,PRD1020,8793
2025-08-03,PRD1021,5800
2025-08-03,PRD1022,8424
2025-08-03,PRD1023,2931
2025-08-03,PRD1024,8761
2025-08-03,PRD1025,8195
2025-08-03,PRD1026,9136
2025-08-03,PRD1027,6687
2025-08-03,PRD1028,7040
2025-08-03,PRD1029,284
2025-08-03,PRD1030,4563
2025-08-03,PRD1031,1364
2025-08-03,PRD1032,4330
2025-08-03,PRD1033,1466
2025-08-03,PRD1034,6854
2025-08-03,PRD1035,8438
2025-08-03,PRD1036,2843
2025-08-03,PRD1037,2878
2025-08-03,PRD1038,3956
2025-08-03,PRD1039,2227
2025-08-03,PRD1040,6774
2025-08-03,PRD1041,8944
2025-08-03,PRD1042,1409
2025-08-03,PRD1043,6357
2025-08-03,PRD1044,7456
2025-08-03,PRD1045,3497
2025-08-03,PRD1046,7524
2025-08-03,PRD1047,5043
2025-08-03,PRD1048,4826
2025-08-03,PRD1049,6865
2025-08-10,PRD1000,3581
2025-08-10,PRD1001,1987
2025-08-10,PRD1002,8901
2025-08-10,PRD1003,9623
2025-08-10,PRD1004,2398
2025-08-10,PRD1005,3599
2025-08-10,PRD1006,6365
2025-08-10,PRD1007,8572
2025-08-10,PRD1008,3130
2025-08-10,PRD1009,553
2025-08-10,PRD1010,2471
2025-08-10,PRD1011,466
2025-08-10,PRD1012,993
